title,rating,number_of_reviews,bought_in_last_month,current/discounted_price,price_on_variant,listed_price,is_best_seller,is_sponsored,is_couponed,delivery_details,sustainability_badges,collected_at,coupon_amount,delivery_cost,est_delivery_date,is_free_delivery,has_fast_delivery,fastest_delivery_date,delivery_weekday,main_sustainability_badge,extra_badges_count
"Crucial P310 1TB 2280 PCIe Gen4 3D NAND NVMe M.2 SSD – Up to 7,100 MB/s – Shift up to Gen4, with Acronis Offer, Internal Solid State Drive (PC) – CT1000P310SSD801",4.7,3470,9000,64.99,63.0,97.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"Energizer AA Batteries, MAX Double A Battery Alkaline, 24 Count",4.8,32954,10000,16.49,0.0,21.98,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"Canon Pixma MG3620 Wireless All-in-One Color Inkjet Printer with Mobile and Tablet Printing, Black",3.9,30709,10000,54.0,0.0,86.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell Coppertop AAA Batteries with Power Boost Ingredients, 20 Count Pack Triple A Battery with Long-lasting Power, Alkaline AAA Battery for Household and Office Devices",4.8,88458,20000,16.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"Energizer 2032 Batteries (6 Pack), 3V Lithium Coin Batteries",4.8,132059,30000,,11.99,0.0,False,False,No Coupon,,None,2025-08-21 11:16:24,0,0.0,,False,False,,,None,0
"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)",4.3,2197,5000,174.06,140.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"Garmin Vívoactive 5, Health and Fitness GPS Smartwatch, AMOLED Display, Up to 11 Days of Battery, Slate Aluminum Bezel with Black Case and Silicone Band",4.4,6705,6000,215.82,189.95,299.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"Scotch Magic Tape with Scotch Desktop Dispenser, 6 Rolls of 3/4"" x 1000"" Each Plus 1 Desktop Tape Dispenser, Great for Repair, Wrapping and Office Applications",4.8,21475,10000,12.41,11.96,24.49,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"SAMSUNG T9 Portable SSD 4TB, USB 3.2 Gen 2x2 External Solid State Drive, Seq. Read Speeds Up to 2,000MB/s for Gaming, Students and Professionals,MU-PG4T0B/AM, Black (pack of 1)",4.6,1951,3000,279.99,271.22,439.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"DJI Osmo Pocket 3 Creator Combo, Vlogging Cameras with 1'' CMOS, 4K/120fps Vlog Camera, 3-Axis Stabilization, Face/Object Tracking, Mic Included for Clear Sound, Digital Vlogging Camera for YouTube",4.6,3915,2000,968.0,864.6,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"HP 902 Cyan, Magenta, Yellow Ink Cartridges for HP Printers | Works with Printer Series: OfficeJet 6950, 6960; OfficeJet Pro 6960, 6970 | Eligible for Instant Ink | T0A38AN",4.6,21264,10000,,54.89,0.0,False,False,No Coupon,,None,2025-08-21 11:16:24,0,0.0,,False,False,,,None,0
"HP 206A Black Toner Cartridge | Works with HP Color LaserJet Pro M255, HP Color LaserJet Pro MFP M282, M283 Series | W2110A , 1 Count ( Pack of 1)",4.7,4883,8000,,84.89,0.0,False,False,No Coupon,,None,2025-08-21 11:16:24,0,0.0,,False,False,,,None,0
"Samsung PRO Plus microSD Memory Card + Adapter, 512GB microSDXC, Up to 180 MB/s, Full HD & 4K UHD, UHS I, C10, U3, V30, A2, for Android Smartphones, Tablets, GoPRO, and DJI Drone (MB MD512SA/AM)",4.7,11279,7000,34.99,33.59,61.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"Avery Easy Peel Printable Address Labels with Sure Feed, 1"" x 2-5/8"" Customizable Stickers, White, 750 Blank Mailing Labels, Great for Mailing, Shipping, and More (8160)",4.8,19590,20000,10.24,9.92,17.14,True,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"Sony WH-CH520 Wireless Headphones Bluetooth On-Ear Headset with Microphone and up to 50 Hours Battery Life with Quick Charging, Black",4.5,23655,10000,,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:24,0,0.0,2025-09-01,False,False,,Mon,None,0
"Listerine Cool Mint Antiseptic Mouthwash, Daily Oral Rinse Kills 99% of Germs that Cause Bad Breath, Plaque and Gingivitis for a Fresher, Cleaner Mouth, Cool Mint Flavor, 1.5 L",4.8,26634,20000,7.98,0.0,10.7,False,False,Save $0.33  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,$0.33,0.0,2025-09-01,False,False,,Mon,None,0
"Samsung Type-C USB Flash Drive, 256GB, Transfers 4GB Files in 11 Secs w/Up to 400MB/s USB 3.2 Gen 1 Read Speeds, Compatible w/USB 3.0/2.0, Waterproof, 2022, Blue, MUF-256DA/AM",4.6,14533,10000,21.49,21.28,32.99,False,False,No Coupon,Delivery Aug 29 - Sep 2,None,2025-08-21 11:16:50,0,0.0,2025-08-29,False,False,,,None,0
"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",4.2,1245,3000,309.0,0.0,399.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
"3M N95 Respirator 8511, Cool Flow Valve, 10 Pack, NIOSH-APPROVED, Advanced Filter Media For Easy Breathing, Comfortable For Long Periods Of Wear, Helps Filter Pollen, Mold Spores & Dust (8511PB1-A-PS)",4.6,15567,10000,20.53,0.0,21.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
"Amazon Basics Sturdy and Portable Ergonomic Laptop Stand for Desk, Adjustable Riser, Fits all Laptops and Notebooks up to 17.3 Inch, Silver, 10 x 8.7 x 6 in",4.6,2131,10000,24.22,22.77,29.96,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell - CopperTop AA Alkaline Batteries - Long Lasting, All-Purpose Double A Battery for Household and Business, 4 Batteries, Power Remotes, Toys, and More, Reliable and Trustworthy",4.8,8085,30000,4.97,0.0,6.59,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
"TP-Link AXE5400 Tri-Band WiFi 6E Router (Archer AXE75)- Gigabit Wireless Internet for Gaming, VPN, OneMesh, WPA3",4.3,4388,6000,149.99,139.88,199.99,False,False,Save $18.00  with coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:16:50,$18.00,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
"Canon PG-275 Genuine Black Ink Cartridge, Compatible with TS3520/3522, TR4720/4722, TS3720/3722",4.6,12469,10000,16.99,0.0,17.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
"Skullcandy Jib Wired Earbuds with 3.5mm Plug, Noise Isolating Fit, Built-In Microphone Call and Track Control, Convenient for Travel - Black",4.4,16532,10000,7.41,0.0,9.99,False,False,No Coupon,Delivery Aug 29 - Sep 2,None,2025-08-21 11:16:50,0,0.0,2025-08-29,False,False,,,None,0
"HP 65XL Black High-yield Ink Cartridge for HP Printers | Works with Printer Series: AMP 100, DeskJet 2600, 3700; ENVY 5000 | Eligible for Instant Ink | N9K04AN",4.7,28920,10000,,45.89,0.0,False,False,No Coupon,,Manufacturing practices,2025-08-21 11:16:50,0,0.0,,False,False,,,Manufacturing practices,0
"DJI Osmo Mobile SE, 3-Axis Phone Gimbal for iPhone, Android, Built-in Tripod, Selfie Stick, Gimbal Stabilizer for iphone, Andriod, ActiveTrack 6.0, Vlogging Stabilizer for Youtube, TikTok, Travel",4.5,10065,8000,65.0,57.93,69.0,True,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
"ASUS The SFF-Ready Prime GeForce RTX™ 5070 12GB GDDR7 Graphics Card (PCIe® 5.0, 12GB GDDR7, HDMI®/DP 2.1, 2.5-Slot, Axial-tech Fans, Dual BIOS)",4.6,1228,2000,549.99,0.0,609.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
"Soundcore P30i by Anker Noise Cancelling Earbuds, Strong and Smart Noise Cancelling, Powerful Bass, 45H Playtime, 2-in-1 Case and Phone Stand, IP54, Wireless Earbuds, Bluetooth 5.4 (Black)",4.4,11806,10000,,25.07,0.0,False,False,No Coupon,,Carbon impact,2025-08-21 11:16:50,0,0.0,,False,False,,,Carbon impact,0
"HP 414A Yellow Toner Cartridge | Works with HP Color LaserJet Enterprise M455dn, MFP M480f; HP Color LaserJet Pro M454 Series, HP Color LaserJet Pro MFP M479 Series | W2022A",4.8,2169,4000,,150.89,0.0,False,False,No Coupon,,None,2025-08-21 11:16:50,0,0.0,,False,False,,,None,0
"Texas Instruments BA II Plus Financial Calculator, Black Medium",4.6,21257,7000,32.99,26.99,41.81,True,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
CORSAIR VENGEANCE LPX DDR4 RAM 32GB (2x16GB) 3200MHz CL16-20-20-38 1.35V Intel AMD Desktop Computer Memory - Black (CMK32GX4M2E3200C16),4.8,17000,7000,78.99,0.0,88.99,True,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
"Brother HL-L2460DW Wireless Compact Monochrome Laser Printer with Duplex, Mobile Printing, Black & White Output | Includes Refresh Subscription Trial(1), Works with Alexa",4.1,1742,4000,179.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
"NETGEAR Nighthawk Modem Router Combo (CAX30) DOCSIS 3.1 Cable Modem and WiFi 6 Router - AX2700 2.7 Gbps - Compatible with Xfinity, Spectrum, Cox, and More - Gigabit Wireless Internet",4.4,743,4000,,179.0,0.0,True,False,No Coupon,,None,2025-08-21 11:16:50,0,0.0,,False,False,,,None,0
"HP 218X Black High-Yield Toner Cartridge | Works with Color Laserjet Pro 3201, MFP 3301 Series | W2180X",4.7,297,5000,112.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
"Dell 27 Plus 4K Monitor - S2725QS - 27-inch 4K (3840 x 2160) 120Hz 16:9 Display, IPS Panel, AMD FreeSync Premium, sRGB 99%, Integrated Speakers, 1500:1 Contrast Ratio, Comfortview Plus - Ash White",4.3,423,3000,,246.52,0.0,False,False,No Coupon,,None,2025-08-21 11:16:50,0,0.0,,False,False,,,None,0
JBL Charge 4 - Waterproof Portable Bluetooth Speaker - Black,4.7,56528,5000,,109.95,0.0,False,False,No Coupon,,None,2025-08-21 11:16:50,0,0.0,,False,False,,,None,0
"Fujifilm INSTAX Mini Instant Film 2 Pack = 20 Sheets (White) for Fujifilm Mini 8 & Mini 9 Cameras, Model:4332059078",4.7,27637,10000,24.48,21.59,29.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
"Pendaflex File Folders, Letter Size, 1/3 Cut, Manila, 250 per Box (752250)",4.8,4725,9000,26.5,24.44,29.73,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:16:50,0,0.0,2025-09-01,False,False,,Mon,None,0
Apple USB-C to Lightning Cable (2 m),4.7,6753,10000,,19.66,0.0,False,False,No Coupon,,None,2025-08-21 11:16:50,0,0.0,,False,False,,,None,0
"Sanus Height Adjustable Speaker Stand for Sonos Era 300™ - 17"" Height Adjustment Sonos Stand Includes Carpet Spikes & Rubber Pads - Easy DIY Install Comes w/All Hardware - White",4.4,45,0,179.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"KODAK 10.1 Inch WiFi Digital Picture Frame,1280x800 HD IPS Touch Screen, Electronic Smart Photo Frame with 32 GB Memory, Auto-Rotate, Instantly Share Photos/Videos Anywhere",4.1,264,0,85.99,0.0,0.0,False,True,Save $16.00  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,$16.00,0.0,2025-09-01,False,False,,Mon,None,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",4.7,7235,500,69.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Small Business,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,Small Business,0
Apple MagSafe Charger (1 m): Wireless Charger with Fast-Charging Capability,4.5,3060,10000,,28.49,0.0,False,False,No Coupon,,None,2025-08-21 11:17:26,0,0.0,,False,False,,,None,0
"Dell Inspiron Touchscreen Laptop, 15.6"" Business & Student Laptop Computer, Windows 11 Pro Laptop 32GB RAM 1TB SSD, Intel i5-1155G7 Processor, Full HD IPS Display, Numeric Keypad, HDMI, Carbon Black",4.2,647,2000,523.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Amazon Basics 8-Pack Rechargeable AA NiMH Batteries, 2000 mAh, 1.2V, Recharge up to 1000x Times, Pre-Charged",4.4,167901,10000,9.83,8.83,11.22,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Logitech ERGO K860 Wireless Ergonomic Keyboard - Split Keyboard, Wrist Rest, Natural Typing, Stain-Resistant Fabric, Bluetooth and USB Connectivity, Compatible with Windows/Mac, Black",4.5,7601,4000,,105.26,0.0,False,False,No Coupon,,None,2025-08-21 11:17:26,0,0.0,,False,False,,,None,0
"HP 62XL Tri-color High-yield Ink Cartridge | Works with Printer Series: ENVY 5540, 5640, 5660, 7640; OfficeJet 5740, 8040; OfficeJet Mobile 200, 250 | Eligible for Instant Ink | C2P07AN",4.7,17227,7000,,64.89,0.0,False,False,No Coupon,,Manufacturing practices,2025-08-21 11:17:26,0,0.0,,False,False,,,Manufacturing practices,0
"SAMSUNG 32-Inch Class Full HD F6000 Smart TV (2025 Model) HDR, Object Tracking Sound Lite, Knox Security, One UI Tizen, Smart TV",4.3,590,4000,177.99,152.42,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Xbox Elite Series 2 Core Wireless Gaming Controller – Black – Xbox Series X|S, Xbox One, Windows PC, Android, and iOS",4.3,44602,0,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:17:26,0,0.0,,False,False,,,None,0
"Energizer D Batteries, D Cell Battery Premium Alkaline, 8 Count",4.8,27900,10000,14.97,0.0,19.98,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Canon PG-243 / CL-244 Genuine Ink Value Pack (2 Cartridges), Compatible with iP2820, MX492, MG2420/2520/2920/2922/2924/3020/2522/2525, TS3120/302/302a/202/4520/3320",4.6,69726,9000,33.29,0.0,35.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"iOttie Easy One Touch Signature Dashboard & Windshield Universal Car Mount Phone Holder Desk Stand with Suction Cup Base and Telescopic Arm for iPhone, Samsung, Google, More Smartphones",4.4,139913,10000,18.99,15.84,24.95,False,False,No Coupon,"Delivery Mon, Sep 1",Small Business,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,Small Business,0
"Bose TV Speaker - Soundbar for TV with Bluetooth and HDMI-ARC Connectivity, Black, Includes Remote Control",4.3,12822,3000,,258.0,0.0,False,False,No Coupon,,None,2025-08-21 11:17:26,0,0.0,,False,False,,,None,0
"Samsung EVO Select microSD Memory Card + Adapter, 1TB microSDXC, Up-to 160 MB/s, 4K UHD, UHS-I, C10, U3, V30, A2, for Mobile Phone, Smartphones, Nintendo-Switch, and Tablets (MB-ME1T0SA/AM)",4.7,96854,8000,74.99,73.49,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Razer Seiren V3 Chroma RGB USB Microphone: Stream & Game Reactive Lighting - Tap-to-Mute Sensor - Condenser Mic - Digital Gain Limiter & Shock Absorber - PC, Discord, OBS Studio, XSplit - Quartz Pink",4.5,171,0,134.39,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Manufacturing practices,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,Manufacturing practices,0
"TRANSFORMERS Wearable Bluetooth Speaker Clip On Mini Portable Bluetooth Speaker IPX5 with Mic for Calls and Music 15H Long Playtime Outdoor Suitable Travel Working,Biking,Running,Black Optimus Prime",4.5,28,0,21.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Lexar 2TB ES3 Portable SSD, Up to 1050MB/s Read & 1000MB/s Write, Compatible with PC & Mac, Tablets, Smartphones, External Solid State Drive, Silver (LES3XXX002T-RNSAU)",4.5,198,200,119.99,0.0,159.99,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"CyberPower CP1500AVRLCD3 Intelligent LCD UPS System, 1500VA/900W, 12 Outlets, 2 USB Ports, AVR, Mini Tower, Black",4.5,7846,3000,,174.99,0.0,False,False,No Coupon,,None,2025-08-21 11:17:26,0,0.0,,False,False,,,None,0
"KODAK PIXPRO Friendly Zoom FZ45-BK 16MP Digital Camera with 4X Optical Zoom 27mm Wide Angle and 2.7"" LCD Screen (Black)",4.2,3651,6000,99.99,0.0,129.99,False,False,No Coupon,Delivery Aug 29 - Sep 12,None,2025-08-21 11:17:26,0,0.0,2025-08-29,False,False,,,None,0
"HP 68 Black/Tri-Color Ink Cartridges (2-Pack) | Works Envy 6100e, 6500e Series | Eligible for Instant Ink | 6L6S2TN",4.6,510,7000,50.92,0.0,64.85,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Amazon Basics Adjustable Folding Guitar Stand, A-shape, Fully Assembled - For School Music Program, Concerts & Multiple Users, Black, 8.66 x 15.16 x 3.74 inches",4.8,61748,10000,14.99,14.13,0.0,True,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Sceptre Curved 27"" FHD 1080p 75Hz LED Monitor HDMI VGA Build-In Speakers, EDGE-LESS Metal Black 2019 (C275W-1920RN)",4.6,14186,4000,92.97,0.0,139.97,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Epson EcoTank Photo ET-8550 Wireless Wide-Format All-in-One Supertank Printer with Scanner, Copier, Ethernet and 4.3-inch Color Touchscreen, Large, White",4.2,1850,1000,,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
"WD_BLACK 2TB SN850X NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 7,300 MB/s - WDS200T2X0E",4.8,28135,3000,129.99,127.39,189.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Kasa Smart Indoor Pan-Tilt Home Security Camera, 1080p HD Dog Camera w/Night Vision, Motion Detection for Baby & Pet Monitor, Cloud & SD Card Storage, Works w/ Alexa & Google Home, 2.4G WiFi (EC71)",4.4,38090,10000,21.99,19.43,24.99,True,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
"Brother Genuine TN2294PK Standard Yield 4-Pack Printer Toner Cartridges - Black, Cyan, Magenta, Yellow Toner Multipack",4.5,490,2000,286.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Skylight Frame – WiFi Digital Picture Frame Customer Support, Touch Screen Digital Photo Frame with Easy Setup, Photo Gifts for Parents and Grandparents - 10 Inch Black",4.7,24816,4000,139.99,0.0,159.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Hisense 32-Inch Class A4 Series FHD 1080p Smart Fire TV (32A4NF, 2025 Model) - DTS Virtual: X, Slim Bezel Design, Alexa Built in",4.4,526,4000,97.99,0.0,119.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Turtle Beach Stealth 600 Wireless Multiplatform Amplified Gaming Headset for Xbox Series X|S, Xbox One, PC, PS5, PS4, & Mobile – Bluetooth, 80-Hr Battery, Noise-Cancelling Mic – Black",4.3,3340,6000,98.74,49.99,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
Escort MAX 360c Radar Detector with Extra Mount & OBDII Cord Bundle,4.4,1465,50,569.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"RCA 10.1"" WiFi Digital Picture Frame Uhale App Photo Frames Electronic HD IPS Touch Screen Display with 32GB Memory LED Lights, Support USB/SD Card, Slideshow, Instantly Share Photos Videos",4.0,5,0,59.99,0.0,79.99,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
"Fila Smart Watch for Men Women (Answer/Make Calls), 1.95"" Fitness Watch with Heart Rate/Sleep Monitor, Step Counter, Fitness Tracker with 100+ Sports for Android iOS",4.7,63,0,49.99,0.0,79.99,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:17:26,0,0.0,2025-09-01,False,False,,Mon,None,0
